Order ID,Customer Name,Category,Sub Category,City,Region,Sales,Discount,Profit,State,Order Year,Order month,Order day
OD3068,Rumaiza,Fruits & Veggies,Organic Vegetables,Cumbum,West,1025.0,0.19,133.25,Tamil Nadu,2015,8,4
OD3069,Adavan,Beverages,Health Drinks,Theni,West,1164.0,0.31,302.64,Tamil Nadu,2018,9,14
OD3070,Aditi,Bakery,Biscuits,Tenkasi,West,1258.0,0.16,364.82,Tamil Nadu,2017,5,16
OD3071,Yusuf,Oil & Masala,Spices,Chennai,West,1843.0,0.12,313.31,Tamil Nadu,2018,9,9
OD3073,Harish,Fruits & Veggies,Fresh Vegetables,Theni,West,2331.0,0.22,186.48,Tamil Nadu,2015,7,22
OD3074,Ram,Food Grains,Dals & Pulses,Karur,West,1368.0,0.18,615.6,Tamil Nadu,2018,1,7
OD3075,Krithika,Beverages,Health Drinks,Viluppuram,West,1021.0,0.27,224.62,Tamil Nadu,2015,8,8
OD3077,Harish,Bakery,Cakes,Cumbum,West,539.0,0.25,59.29,Tamil Nadu,2017,4,19
OD3078,Sudeep,Fruits & Veggies,Fresh Vegetables,Tenkasi,West,1256.0,0.3,514.96,Tamil Nadu,2017,11,15
OD3079,Jonas,Snacks,Cookies,Madurai,West,2158.0,0.26,258.96,Tamil Nadu,2015,8,4
OD3080,Krithika,Beverages,Health Drinks,Virudhunagar,West,2282.0,0.29,867.16,Tamil Nadu,2015,10,18
OD3081,Jackson,Snacks,Cookies,Virudhunagar,West,1940.0,0.11,679.0,Tamil Nadu,2018,9,23
OD3082,Malik,Oil & Masala,Masalas,Ramanadhapuram,West,561.0,0.22,140.25,Tamil Nadu,2016,9,24
OD3083,Peer,Food Grains,Organic Staples,Viluppuram,West,1764.0,0.24,776.16,Tamil Nadu,2018,12,18
OD3084,Sundar,Bakery,Cakes,Ramanadhapuram,West,1375.0,0.18,316.25,Tamil Nadu,2018,3,19
OD3085,Hussain,Beverages,Soft Drinks,Namakkal,West,1589.0,0.33,349.58,Tamil Nadu,2015,12,20
OD3086,Verma,Bakery,Cakes,Viluppuram,West,639.0,0.32,210.87,Tamil Nadu,2016,12,17
OD3088,Kumar,Snacks,Chocolates,Namakkal,West,1641.0,0.34,114.87,Tamil Nadu,2017,9,10
OD3089,Krithika,Food Grains,Dals & Pulses,Perambalur,West,1642.0,0.14,229.88,Tamil Nadu,2018,4,25
OD3090,Vidya,Fruits & Veggies,Organic Fruits,Ramanadhapuram,West,1721.0,0.2,653.98,Tamil Nadu,2018,12,19
OD3091,Veronica,Oil & Masala,Masalas,Coimbatore,West,1015.0,0.22,152.25,Tamil Nadu,2015,2,3
OD3092,Shah,Beverages,Health Drinks,Tenkasi,West,1226.0,0.14,416.84,Tamil Nadu,2018,9,2
OD3093,Sharon,Bakery,Breads & Buns,Bodi,West,1717.0,0.2,618.12,Tamil Nadu,2018,12,3
OD3094,Anu,Oil & Masala,Edible Oil & Ghee,Theni,West,2097.0,0.23,650.07,Tamil Nadu,2017,11,10
OD3095,Peer,Food Grains,Organic Staples,Chennai,West,1622.0,0.22,486.6,Tamil Nadu,2018,3,21
OD3097,Muneer,Fruits & Veggies,Organic Fruits,Trichy,West,1644.0,0.23,82.2,Tamil Nadu,2017,3,26
OD3098,Aditi,Food Grains,Atta & Flour,Dharmapuri,West,2477.0,0.33,891.72,Tamil Nadu,2017,7,17
OD3099,Veena,Bakery,Breads & Buns,Ooty,West,531.0,0.3,127.44,Tamil Nadu,2016,9,24
OD3100,Ravi,Oil & Masala,Masalas,Madurai,West,1546.0,0.28,448.34,Tamil Nadu,2015,2,3
OD3101,Haseena,Snacks,Cookies,Nagercoil,West,746.0,0.27,164.12,Tamil Nadu,2016,7,11
OD3102,Veronica,Fruits & Veggies,Organic Fruits,Bodi,West,621.0,0.1,279.45,Tamil Nadu,2017,12,29
OD3103,Amy,Oil & Masala,Edible Oil & Ghee,Viluppuram,West,1377.0,0.29,509.49,Tamil Nadu,2016,7,14
OD3104,Rumaiza,Beverages,Soft Drinks,Bodi,West,1621.0,0.17,664.61,Tamil Nadu,2016,3,20
OD3105,Komal,Fruits & Veggies,Organic Fruits,Tirunelveli,West,1497.0,0.16,389.22,Tamil Nadu,2015,12,6
OD3106,Willams,Beverages,Soft Drinks,Dindigul,West,1874.0,0.2,787.08,Tamil Nadu,2015,11,7
OD3107,Haseena,Beverages,Soft Drinks,Viluppuram,West,1225.0,0.28,147.0,Tamil Nadu,2017,9,9
OD3108,Shah,Oil & Masala,Masalas,Ramanadhapuram,West,2308.0,0.27,369.28,Tamil Nadu,2015,4,1
OD3109,Alan,Beverages,Health Drinks,Tirunelveli,West,1103.0,0.27,485.32,Tamil Nadu,2016,7,14
OD3110,Roshan,Snacks,Noodles,Ooty,West,1526.0,0.17,686.7,Tamil Nadu,2015,11,18
OD3111,Willams,Bakery,Cakes,Ramanadhapuram,West,2289.0,0.2,618.03,Tamil Nadu,2018,8,20
OD3112,Krithika,Beverages,Soft Drinks,Theni,West,687.0,0.34,240.45,Tamil Nadu,2016,2,15
OD3113,Alan,Food Grains,Atta & Flour,Coimbatore,West,972.0,0.14,213.84,Tamil Nadu,2016,2,15
OD3114,Sudeep,Beverages,Soft Drinks,Tirunelveli,West,1669.0,0.22,550.77,Tamil Nadu,2015,12,20
OD3115,Yadav,Bakery,Biscuits,Perambalur,West,506.0,0.29,70.84,Tamil Nadu,2018,11,1
OD3116,Malik,Oil & Masala,Edible Oil & Ghee,Karur,West,852.0,0.27,289.68,Tamil Nadu,2018,6,2
OD3117,Vidya,Oil & Masala,Spices,Perambalur,West,1640.0,0.18,656.0,Tamil Nadu,2015,11,7
OD3118,Arutra,Beverages,Health Drinks,Krishnagiri,West,2093.0,0.28,941.85,Tamil Nadu,2018,12,3
OD3119,Amrish,Oil & Masala,Spices,Viluppuram,West,1223.0,0.15,61.15,Tamil Nadu,2018,4,23
OD3121,Esther,Bakery,Cakes,Namakkal,West,505.0,0.13,222.2,Tamil Nadu,2018,6,11
OD3122,Adavan,Fruits & Veggies,Fresh Vegetables,Viluppuram,West,2145.0,0.31,600.6,Tamil Nadu,2018,6,2
OD3123,Sundar,Bakery,Cakes,Perambalur,West,1933.0,0.32,753.87,Tamil Nadu,2016,9,24
OD3124,Sudha,Bakery,Biscuits,Cumbum,West,2060.0,0.18,618.0,Tamil Nadu,2018,3,19
OD3125,Jonas,Bakery,Cakes,Namakkal,West,1469.0,0.22,499.46,Tamil Nadu,2017,11,15
OD3126,Malik,Fruits & Veggies,Organic Fruits,Madurai,West,523.0,0.14,120.29,Tamil Nadu,2018,12,3
OD3127,Hussain,Bakery,Breads & Buns,Dharmapuri,West,1916.0,0.13,229.92,Tamil Nadu,2018,11,24
OD3128,James,Food Grains,Organic Staples,Trichy,West,1513.0,0.28,181.56,Tamil Nadu,2018,9,15
OD3129,Alan,Food Grains,Rice,Virudhunagar,West,1756.0,0.25,684.84,Tamil Nadu,2018,11,24
OD3130,Surya,Fruits & Veggies,Organic Vegetables,Madurai,West,2381.0,0.19,857.16,Tamil Nadu,2016,11,20
OD3131,Hafiz,Fruits & Veggies,Fresh Vegetables,Coimbatore,West,1683.0,0.16,218.79,Tamil Nadu,2018,10,22
OD3132,Sundar,Food Grains,Rice,Bodi,West,1784.0,0.26,267.6,Tamil Nadu,2016,11,20
OD3133,Harish,Beverages,Health Drinks,Coimbatore,Central,1937.0,0.1,368.03,Tamil Nadu,2016,3,8
OD3134,Vidya,Beverages,Soft Drinks,Perambalur,Central,1402.0,0.13,112.16,Tamil Nadu,2018,5,29
OD3135,Krithika,Fruits & Veggies,Fresh Fruits,Dindigul,Central,2425.0,0.29,436.5,Tamil Nadu,2017,9,24
OD3136,Hussain,Beverages,Soft Drinks,Pudukottai,Central,1583.0,0.34,221.62,Tamil Nadu,2018,5,29
OD3137,Akash,Snacks,Cookies,Ramanadhapuram,Central,2402.0,0.3,192.16,Tamil Nadu,2018,3,21
OD3138,Hafiz,Bakery,Cakes,Tirunelveli,Central,816.0,0.27,97.92,Tamil Nadu,2017,7,17
OD3139,Vidya,Snacks,Cookies,Salem,Central,2246.0,0.31,269.52,Tamil Nadu,2018,10,1
OD3140,Amrish,Food Grains,Organic Staples,Namakkal,Central,1752.0,0.24,438.0,Tamil Nadu,2017,9,24
OD3141,Suresh,Snacks,Chocolates,Tenkasi,Central,1265.0,0.2,404.8,Tamil Nadu,2018,12,21
OD3142,Ganesh,Oil & Masala,Edible Oil & Ghee,Vellore,Central,1148.0,0.21,309.96,Tamil Nadu,2015,1,20
OD3143,Ram,Snacks,Chocolates,Tenkasi,Central,2360.0,0.28,542.8,Tamil Nadu,2017,7,17
OD3144,Haseena,Snacks,Noodles,Krishnagiri,Central,945.0,0.13,245.7,Tamil Nadu,2018,5,29
OD3145,Sabeela,Oil & Masala,Masalas,Krishnagiri,Central,2478.0,0.13,1090.32,Tamil Nadu,2017,12,29
OD3146,Hussain,Bakery,Biscuits,Viluppuram,Central,1727.0,0.24,690.8,Tamil Nadu,2015,3,17
OD3147,Amy,Food Grains,Dals & Pulses,Ooty,Central,2033.0,0.28,447.26,Tamil Nadu,2017,9,13
OD3148,Veronica,Snacks,Chocolates,Virudhunagar,Central,2307.0,0.28,299.91,Tamil Nadu,2018,7,29
OD3149,Komal,Beverages,Health Drinks,Coimbatore,Central,947.0,0.3,132.58,Tamil Nadu,2017,9,1
OD3150,Ramesh,Snacks,Noodles,Virudhunagar,Central,2062.0,0.31,907.28,Tamil Nadu,2015,11,10
OD3152,Haseena,Snacks,Cookies,Kanyakumari,Central,560.0,0.11,95.2,Tamil Nadu,2015,6,20
OD3153,Surya,Fruits & Veggies,Organic Fruits,Kanyakumari,Central,1654.0,0.14,496.2,Tamil Nadu,2018,6,29
OD3154,Vince,Bakery,Biscuits,Bodi,Central,1827.0,0.28,493.29,Tamil Nadu,2016,5,8
OD3156,Malik,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,Central,981.0,0.18,255.06,Tamil Nadu,2018,9,25
OD3157,James,Food Grains,Organic Staples,Krishnagiri,Central,1856.0,0.31,835.2,Tamil Nadu,2018,7,29
OD3159,Esther,Food Grains,Atta & Flour,Perambalur,Central,1374.0,0.18,82.44,Tamil Nadu,2018,9,9
OD3160,Haseena,Bakery,Cakes,Cumbum,Central,2491.0,0.26,1120.95,Tamil Nadu,2017,9,4
OD3161,Jackson,Fruits & Veggies,Fresh Vegetables,Perambalur,Central,1812.0,0.22,108.72,Tamil Nadu,2018,12,8
OD3162,Verma,Oil & Masala,Edible Oil & Ghee,Tenkasi,Central,714.0,0.12,78.54,Tamil Nadu,2016,11,13
OD3164,Veronica,Fruits & Veggies,Fresh Fruits,Tirunelveli,Central,653.0,0.27,124.07,Tamil Nadu,2017,8,26
OD3165,Peer,Fruits & Veggies,Organic Vegetables,Nagercoil,Central,2262.0,0.1,791.7,Tamil Nadu,2015,1,30
OD3166,Alan,Beverages,Health Drinks,Ramanadhapuram,Central,2234.0,0.11,714.88,Tamil Nadu,2016,6,9
OD3170,Amy,Food Grains,Atta & Flour,Madurai,Central,2079.0,0.12,103.95,Tamil Nadu,2018,10,7
OD3171,Arvind,Fruits & Veggies,Fresh Vegetables,Nagercoil,Central,1906.0,0.33,457.44,Tamil Nadu,2015,1,30
OD3172,Harish,Fruits & Veggies,Organic Vegetables,Tenkasi,Central,1629.0,0.17,733.05,Tamil Nadu,2015,1,20
OD3173,Sabeela,Fruits & Veggies,Fresh Vegetables,Nagercoil,Central,1738.0,0.35,729.96,Tamil Nadu,2015,3,30
OD3174,Adavan,Beverages,Soft Drinks,Namakkal,Central,1481.0,0.11,207.34,Tamil Nadu,2018,12,22
OD3175,Jackson,Food Grains,Atta & Flour,Chennai,Central,979.0,0.23,166.43,Tamil Nadu,2015,11,7
OD3176,Peer,Food Grains,Atta & Flour,Nagercoil,Central,1477.0,0.14,354.48,Tamil Nadu,2017,9,13
OD3177,Ridhesh,Oil & Masala,Edible Oil & Ghee,Krishnagiri,Central,778.0,0.18,272.3,Tamil Nadu,2018,6,29
OD3178,Mathew,Food Grains,Rice,Madurai,Central,977.0,0.19,439.65,Tamil Nadu,2018,12,8
OD3179,Sharon,Beverages,Health Drinks,Namakkal,Central,681.0,0.21,299.64,Tamil Nadu,2017,8,26
OD3180,Amrish,Fruits & Veggies,Organic Fruits,Nagercoil,Central,1272.0,0.16,139.92,Tamil Nadu,2015,1,20
OD3181,Ramesh,Food Grains,Dals & Pulses,Pudukottai,Central,1649.0,0.27,98.94,Tamil Nadu,2018,6,4
OD3182,Rumaiza,Snacks,Cookies,Nagercoil,Central,1144.0,0.3,125.84,Tamil Nadu,2017,3,4
OD3183,Krithika,Snacks,Noodles,Viluppuram,Central,2141.0,0.35,428.2,Tamil Nadu,2017,11,22
OD3185,Arutra,Food Grains,Rice,Bodi,Central,1823.0,0.3,729.2,Tamil Nadu,2015,11,14
OD3186,Amrish,Food Grains,Atta & Flour,Chennai,Central,988.0,0.35,296.4,Tamil Nadu,2016,11,9
OD3187,Aditi,Oil & Masala,Spices,Theni,Central,1052.0,0.27,105.2,Tamil Nadu,2016,4,13
OD3188,Jonas,Food Grains,Dals & Pulses,Kanyakumari,Central,1768.0,0.21,141.44,Tamil Nadu,2015,11,7
OD3190,Sudeep,Bakery,Breads & Buns,Madurai,Central,580.0,0.22,237.8,Tamil Nadu,2016,11,9
OD3192,Adavan,Bakery,Breads & Buns,Krishnagiri,Central,2251.0,0.21,922.91,Tamil Nadu,2016,5,29
OD3193,Muneer,Oil & Masala,Masalas,Dharmapuri,Central,547.0,0.25,109.4,Tamil Nadu,2017,6,13
OD3194,Sabeela,Fruits & Veggies,Fresh Vegetables,Perambalur,Central,508.0,0.34,208.28,Tamil Nadu,2018,11,3
OD3195,Sudeep,Fruits & Veggies,Fresh Fruits,Tirunelveli,Central,2114.0,0.22,739.9,Tamil Nadu,2015,11,10
OD3196,Surya,Fruits & Veggies,Organic Vegetables,Tirunelveli,Central,1524.0,0.13,228.6,Tamil Nadu,2015,11,10
OD3197,Sudeep,Bakery,Cakes,Krishnagiri,Central,1903.0,0.26,799.26,Tamil Nadu,2017,7,17
OD3198,Peer,Food Grains,Organic Staples,Bodi,Central,1808.0,0.28,253.12,Tamil Nadu,2016,11,9
OD3199,Ganesh,Bakery,Breads & Buns,Karur,Central,693.0,0.26,194.04,Tamil Nadu,2017,9,13
OD3201,Ridhesh,Oil & Masala,Edible Oil & Ghee,Viluppuram,Central,2032.0,0.19,325.12,Tamil Nadu,2018,6,27
OD3204,Arutra,Snacks,Noodles,Coimbatore,Central,1211.0,0.14,472.29,Tamil Nadu,2015,11,10
OD3205,Jackson,Oil & Masala,Edible Oil & Ghee,Virudhunagar,Central,775.0,0.3,240.25,Tamil Nadu,2015,11,10
OD3206,Kumar,Oil & Masala,Spices,Vellore,Central,1365.0,0.24,532.35,Tamil Nadu,2017,7,17
OD3207,Sabeela,Oil & Masala,Masalas,Kanyakumari,Central,1405.0,0.15,224.8,Tamil Nadu,2017,9,13
OD3208,Adavan,Food Grains,Dals & Pulses,Trichy,Central,693.0,0.15,311.85,Tamil Nadu,2015,11,7
OD3209,Ridhesh,Food Grains,Dals & Pulses,Ooty,Central,1934.0,0.11,135.38,Tamil Nadu,2018,7,11
OD3210,Jonas,Fruits & Veggies,Fresh Fruits,Vellore,Central,1500.0,0.2,555.0,Tamil Nadu,2015,4,4
OD3211,Suresh,Fruits & Veggies,Fresh Vegetables,Bodi,Central,783.0,0.17,305.37,Tamil Nadu,2017,9,1
OD3212,Sudeep,Beverages,Soft Drinks,Theni,Central,2073.0,0.17,663.36,Tamil Nadu,2018,3,11
OD3213,Aditi,Food Grains,Dals & Pulses,Salem,Central,1191.0,0.13,83.37,Tamil Nadu,2018,4,20
OD3214,Suresh,Fruits & Veggies,Fresh Fruits,Nagercoil,Central,2244.0,0.29,561.0,Tamil Nadu,2015,5,4
OD3215,James,Beverages,Soft Drinks,Pudukottai,Central,2451.0,0.25,441.18,Tamil Nadu,2015,11,14
OD3216,Arvind,Food Grains,Rice,Chennai,Central,2454.0,0.26,834.36,Tamil Nadu,2018,11,11
OD3217,Ravi,Fruits & Veggies,Fresh Fruits,Tenkasi,Central,2072.0,0.21,497.28,Tamil Nadu,2017,11,30
OD3218,Yadav,Beverages,Soft Drinks,Dindigul,Central,2070.0,0.32,414.0,Tamil Nadu,2018,12,8
OD3219,Sudha,Snacks,Noodles,Pudukottai,Central,1159.0,0.33,359.29,Tamil Nadu,2015,11,19
OD3220,Esther,Bakery,Biscuits,Coimbatore,Central,1153.0,0.27,219.07,Tamil Nadu,2016,11,17
OD3221,Aditi,Bakery,Cakes,Karur,Central,1918.0,0.22,575.4,Tamil Nadu,2016,4,25
OD3222,Peer,Bakery,Breads & Buns,Bodi,Central,1298.0,0.26,363.44,Tamil Nadu,2017,7,22
OD3223,Esther,Snacks,Cookies,Viluppuram,Central,985.0,0.32,128.05,Tamil Nadu,2018,12,4
OD3224,Krithika,Beverages,Soft Drinks,Theni,Central,971.0,0.33,242.75,Tamil Nadu,2016,4,25
OD3225,Shah,Food Grains,Rice,Dharmapuri,Central,781.0,0.26,132.77,Tamil Nadu,2018,12,9
OD3226,Sheeba,Food Grains,Atta & Flour,Kanyakumari,Central,1050.0,0.13,273.0,Tamil Nadu,2016,8,10
OD3227,Hussain,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,Central,1494.0,0.27,164.34,Tamil Nadu,2017,9,1
OD3228,Ganesh,Snacks,Cookies,Namakkal,Central,1320.0,0.2,211.2,Tamil Nadu,2017,9,1
OD3229,Ramesh,Food Grains,Atta & Flour,Dharmapuri,Central,1791.0,0.3,537.3,Tamil Nadu,2017,9,20
OD3230,Alan,Fruits & Veggies,Fresh Fruits,Cumbum,Central,1108.0,0.14,166.2,Tamil Nadu,2018,12,9
OD3231,Ridhesh,Oil & Masala,Spices,Vellore,Central,2054.0,0.33,657.28,Tamil Nadu,2015,1,20
OD3232,Ridhesh,Beverages,Soft Drinks,Ooty,Central,1785.0,0.29,624.75,Tamil Nadu,2015,1,20
OD3233,Yusuf,Beverages,Soft Drinks,Namakkal,Central,2103.0,0.32,147.21,Tamil Nadu,2015,9,23
OD3234,Alan,Food Grains,Organic Staples,Salem,Central,1699.0,0.19,526.69,Tamil Nadu,2018,12,16
OD3235,Ganesh,Beverages,Soft Drinks,Madurai,Central,1576.0,0.25,315.2,Tamil Nadu,2017,9,13
OD3236,Verma,Fruits & Veggies,Organic Fruits,Pudukottai,Central,1926.0,0.32,211.86,Tamil Nadu,2015,4,12
OD3239,Haseena,Fruits & Veggies,Fresh Vegetables,Ooty,Central,1066.0,0.1,341.12,Tamil Nadu,2018,12,26
OD3241,Sudha,Oil & Masala,Edible Oil & Ghee,Karur,Central,533.0,0.11,165.23,Tamil Nadu,2017,7,22
OD3242,Kumar,Oil & Masala,Spices,Pudukottai,Central,2327.0,0.32,465.4,Tamil Nadu,2015,9,23
OD3243,Anu,Snacks,Chocolates,Theni,Central,1257.0,0.27,540.51,Tamil Nadu,2017,7,22
OD3244,Willams,Fruits & Veggies,Organic Fruits,Viluppuram,Central,2471.0,0.26,1087.24,Tamil Nadu,2018,11,3
OD3245,Alan,Food Grains,Dals & Pulses,Krishnagiri,Central,799.0,0.28,327.59,Tamil Nadu,2015,9,23
OD3246,Veena,Food Grains,Organic Staples,Tenkasi,Central,898.0,0.19,161.64,Tamil Nadu,2017,9,3
OD3248,Sheeba,Beverages,Soft Drinks,Karur,Central,2169.0,0.31,325.35,Tamil Nadu,2015,11,7
OD3249,Arvind,Bakery,Cakes,Dindigul,Central,2191.0,0.31,810.67,Tamil Nadu,2015,3,17
OD3250,Veronica,Fruits & Veggies,Organic Vegetables,Trichy,Central,1903.0,0.16,647.02,Tamil Nadu,2018,8,5
OD3251,Sabeela,Snacks,Noodles,Bodi,Central,1807.0,0.16,795.08,Tamil Nadu,2016,6,1
OD3252,Komal,Beverages,Health Drinks,Trichy,Central,2433.0,0.35,1046.19,Tamil Nadu,2015,3,17
OD3253,Ridhesh,Snacks,Cookies,Salem,Central,535.0,0.23,48.15,Tamil Nadu,2018,8,10
OD3254,Rumaiza,Snacks,Noodles,Virudhunagar,Central,1835.0,0.19,293.6,Tamil Nadu,2017,9,22
OD3255,Vinne,Oil & Masala,Masalas,Dharmapuri,Central,2081.0,0.22,894.83,Tamil Nadu,2017,9,13
OD3256,Sharon,Beverages,Soft Drinks,Pudukottai,Central,1636.0,0.14,736.2,Tamil Nadu,2016,3,5
OD3257,Aditi,Food Grains,Dals & Pulses,Namakkal,Central,2069.0,0.23,744.84,Tamil Nadu,2018,11,11
OD3258,Shah,Beverages,Health Drinks,Ramanadhapuram,Central,1562.0,0.27,421.74,Tamil Nadu,2018,4,20
OD3259,Shah,Beverages,Soft Drinks,Coimbatore,Central,1726.0,0.2,500.54,Tamil Nadu,2016,6,1
OD3260,Kumar,Bakery,Breads & Buns,Salem,Central,1633.0,0.1,718.52,Tamil Nadu,2018,7,25
OD3262,Yusuf,Snacks,Cookies,Tenkasi,Central,2126.0,0.28,616.54,Tamil Nadu,2017,9,22
OD3263,Willams,Fruits & Veggies,Organic Vegetables,Nagercoil,Central,730.0,0.1,146.0,Tamil Nadu,2015,3,17
OD3265,Veena,Snacks,Cookies,Krishnagiri,Central,2229.0,0.12,824.73,Tamil Nadu,2017,10,20
OD3267,Haseena,Oil & Masala,Masalas,Theni,Central,780.0,0.2,46.8,Tamil Nadu,2017,7,17
OD3268,Harish,Food Grains,Dals & Pulses,Dindigul,Central,1456.0,0.17,364.0,Tamil Nadu,2018,8,31
OD3269,Sudeep,Food Grains,Organic Staples,Virudhunagar,Central,1464.0,0.14,409.92,Tamil Nadu,2015,5,19
OD3270,Akash,Beverages,Health Drinks,Dindigul,Central,1567.0,0.26,642.47,Tamil Nadu,2018,8,5
OD3271,Ravi,Snacks,Noodles,Tirunelveli,Central,2083.0,0.19,708.22,Tamil Nadu,2018,11,20
OD3273,Peer,Beverages,Health Drinks,Cumbum,Central,723.0,0.19,50.61,Tamil Nadu,2015,12,23
OD3274,Jonas,Snacks,Cookies,Virudhunagar,Central,1431.0,0.22,314.82,Tamil Nadu,2017,12,17
OD3275,Veronica,Food Grains,Rice,Perambalur,Central,2065.0,0.23,247.8,Tamil Nadu,2017,12,9
OD3276,Hafiz,Snacks,Cookies,Ooty,Central,2191.0,0.22,591.57,Tamil Nadu,2017,7,31
OD3279,Anu,Food Grains,Rice,Ooty,Central,548.0,0.19,235.64,Tamil Nadu,2016,10,9
OD3280,Amrish,Fruits & Veggies,Fresh Fruits,Theni,Central,1859.0,0.28,204.49,Tamil Nadu,2017,9,4
OD3281,Sudeep,Bakery,Biscuits,Pudukottai,Central,1905.0,0.26,209.55,Tamil Nadu,2017,10,13
OD3282,Akash,Oil & Masala,Masalas,Dharmapuri,Central,2008.0,0.19,702.8,Tamil Nadu,2017,3,3
OD3283,Sheeba,Snacks,Chocolates,Cumbum,Central,2053.0,0.22,780.14,Tamil Nadu,2017,11,22
OD3284,Rumaiza,Food Grains,Atta & Flour,Viluppuram,Central,1260.0,0.22,441.0,Tamil Nadu,2017,11,21
OD3285,Arutra,Bakery,Biscuits,Ooty,Central,865.0,0.13,337.35,Tamil Nadu,2017,7,23
OD3287,Amy,Snacks,Noodles,Krishnagiri,Central,1142.0,0.32,296.92,Tamil Nadu,2018,4,24
OD3288,Verma,Fruits & Veggies,Organic Vegetables,Karur,Central,862.0,0.31,370.66,Tamil Nadu,2015,12,22
OD3290,Ravi,Food Grains,Dals & Pulses,Pudukottai,Central,1494.0,0.19,209.16,Tamil Nadu,2018,9,4
OD3293,Sabeela,Beverages,Soft Drinks,Viluppuram,Central,1189.0,0.12,118.9,Tamil Nadu,2017,10,11
OD3294,Vinne,Snacks,Chocolates,Krishnagiri,Central,2362.0,0.27,401.54,Tamil Nadu,2018,4,20
OD3295,Ganesh,Fruits & Veggies,Fresh Vegetables,Bodi,Central,732.0,0.12,51.24,Tamil Nadu,2018,12,25
OD3296,Sudeep,Snacks,Chocolates,Pudukottai,Central,1080.0,0.17,248.4,Tamil Nadu,2016,10,8
OD3297,Jackson,Oil & Masala,Masalas,Karur,Central,2351.0,0.21,822.85,Tamil Nadu,2018,9,15
OD3298,Sudeep,Food Grains,Rice,Krishnagiri,Central,1792.0,0.29,752.64,Tamil Nadu,2015,4,18
OD3299,Muneer,Beverages,Health Drinks,Pudukottai,Central,1086.0,0.29,195.48,Tamil Nadu,2017,7,23
OD3300,Sabeela,Beverages,Soft Drinks,Chennai,Central,825.0,0.11,66.0,Tamil Nadu,2018,11,14
OD3302,Ram,Beverages,Health Drinks,Tirunelveli,Central,1491.0,0.2,387.66,Tamil Nadu,2017,5,10
OD3303,Shah,Bakery,Cakes,Nagercoil,Central,1885.0,0.29,188.5,Tamil Nadu,2015,6,6
OD3304,Amy,Snacks,Cookies,Perambalur,Central,1126.0,0.12,495.44,Tamil Nadu,2017,9,11
OD3305,Amrish,Food Grains,Dals & Pulses,Krishnagiri,Central,1676.0,0.15,351.96,Tamil Nadu,2015,12,14
OD3306,Akash,Beverages,Health Drinks,Karur,Central,2160.0,0.16,928.8,Tamil Nadu,2018,2,16
OD3307,Alan,Bakery,Cakes,Krishnagiri,Central,868.0,0.33,329.84,Tamil Nadu,2016,12,31
OD3310,Sharon,Snacks,Chocolates,Dindigul,Central,2070.0,0.2,248.4,Tamil Nadu,2017,9,11
OD3311,Akash,Food Grains,Atta & Flour,Trichy,Central,540.0,0.23,70.2,Tamil Nadu,2015,10,3
OD3312,Ravi,Oil & Masala,Spices,Krishnagiri,Central,1235.0,0.12,247.0,Tamil Nadu,2018,3,6
OD3313,Anu,Oil & Masala,Edible Oil & Ghee,Coimbatore,Central,1956.0,0.32,97.8,Tamil Nadu,2017,5,2
OD3314,Roshan,Food Grains,Organic Staples,Trichy,Central,1923.0,0.29,423.06,Tamil Nadu,2016,7,2
OD3315,Aditi,Snacks,Noodles,Viluppuram,Central,1004.0,0.26,311.24,Tamil Nadu,2018,12,9
OD3316,Krithika,Beverages,Health Drinks,Viluppuram,Central,2153.0,0.18,279.89,Tamil Nadu,2018,5,15
OD3318,Aditi,Fruits & Veggies,Organic Vegetables,Coimbatore,Central,1618.0,0.18,242.7,Tamil Nadu,2016,11,7
OD3319,Veena,Oil & Masala,Spices,Karur,Central,1260.0,0.2,176.4,Tamil Nadu,2015,9,8
OD3320,Alan,Bakery,Breads & Buns,Madurai,Central,841.0,0.14,269.12,Tamil Nadu,2018,3,4
OD3321,Ganesh,Food Grains,Atta & Flour,Kanyakumari,Central,1988.0,0.27,119.28,Tamil Nadu,2017,11,19
OD3322,Ganesh,Snacks,Cookies,Bodi,Central,1449.0,0.13,420.21,Tamil Nadu,2016,4,6
OD3324,Jackson,Bakery,Breads & Buns,Salem,Central,864.0,0.26,380.16,Tamil Nadu,2015,1,3
OD3326,Vinne,Food Grains,Organic Staples,Cumbum,Central,1512.0,0.23,650.16,Tamil Nadu,2015,6,20
OD3327,Amy,Snacks,Chocolates,Nagercoil,Central,2154.0,0.25,323.1,Tamil Nadu,2017,12,27
OD3329,Arvind,Beverages,Health Drinks,Pudukottai,Central,1535.0,0.34,122.8,Tamil Nadu,2015,12,6
OD3330,Amy,Snacks,Noodles,Cumbum,Central,635.0,0.12,158.75,Tamil Nadu,2018,12,4
OD3331,Vidya,Fruits & Veggies,Organic Vegetables,Tenkasi,Central,753.0,0.21,263.55,Tamil Nadu,2017,11,21
OD3332,Malik,Snacks,Cookies,Pudukottai,Central,785.0,0.24,243.35,Tamil Nadu,2016,12,28
OD3333,Jackson,Fruits & Veggies,Fresh Fruits,Namakkal,Central,2295.0,0.18,275.4,Tamil Nadu,2017,7,30
